store_id,platform,platform_code,shop_name,shop_status,responsible_unit,responsible_person,contact,province,city,involved_products,fixed_tier
W05630,天猫,taobao,文华仲景大药房旗舰店,正常,KA三大区,孙英昌,,广东,深圳,,observation_only
W05631,天猫,taobao,文心医药专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05632,京东,jd,百姓智大药房官方旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05633,天猫,taobao,祥诚药品专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05634,天猫,taobao,小土哥大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05635,京东,jd,立福大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05636,美团,meituan,欣万盛大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05637,天猫,taobao,位春堂大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05638,天猫,taobao,新灏医药专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05639,京东,jd,兴乐仙大药房官方旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05640,京东,jd,益加士大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05641,天猫,taobao,邦鸿大药房旗舰店,关闭,商业一大区,张智一,,广东,深圳,,observation_only
W05642,天猫,taobao,罗药师大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05643,京东,jd,麟医生大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05644,天猫,taobao,信德堂大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05645,拼多多,pinduoduo,百年道益大药房官方旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05646,药师帮,yaoshibang,深圳市信立德药业,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05647,京东,jd,兴万盛大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05648,美团,meituan,广东兴万盛大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05649,天猫,taobao,兴万盛医药专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05650,京东,jd,康易康大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05651,京东,jd,邦鸿大药房旗舰店,关闭,商业一大区,张智一,,广东,深圳,,observation_only
W05652,京东,jd,上长岭大药房官方旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05653,拼多多,pinduoduo,西乙E药大药房旗舰店,正常,KA三大区,孙英昌,,广东,深圳,,observation_only
W05654,天猫,taobao,杏林春堂大药房旗舰店,正常,KA三大区,孙英昌,,广东,深圳,,observation_only
W05655,京东,jd,锦多多大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05656,天猫,taobao,极倍健大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05657,京东,jd,安信大大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05658,京东,jd,一约堂深圳大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05659,京东,jd,粤芳香大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05660,京东,jd,药易购大药房官方旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05661,拼多多,pinduoduo,和润锦大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05662,拼多多,pinduoduo,和润清大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05663,拼多多,pinduoduo,思旋绘大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05664,拼多多,pinduoduo,怡健恩大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05665,天猫,taobao,一康药品专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05666,药师帮,yaoshibang,深圳市一生康医药,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05667,天猫,taobao,医华安医药专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05668,京东,jd,锦辕大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05669,天猫,taobao,医圣全医药专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05670,京东,jd,康誉连大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05671,京东,jd,美展达大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05672,京东,jd,颐康堂大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05673,天猫,taobao,颐康堂大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05674,天猫,taobao,硬帮帮医药专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05675,京东,jd,利康信大药房旗舰店,正常,KA三大区,孙英昌,,广东,深圳,,observation_only
W05676,京东,jd,永祥大药房旗舰店,正常,KA三大区,孙英昌,,广东,深圳,,observation_only
W05677,京东,jd,永祥信美大药房旗舰店,正常,KA三大区,孙英昌,,广东,深圳,,observation_only
W05678,天猫,taobao,永祥大药房旗舰店,正常,KA三大区,孙英昌,,广东,深圳,,observation_only
W05679,天猫,taobao,如元堂大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05680,京东,jd,友和同胜大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05681,京东,jd,吉茂佳大药房官方旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05682,京东,jd,普汇福大药房官方旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05683,京东,jd,旭医仁大药房官方旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05684,拼多多,pinduoduo,旭医仁大药房官方旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05685,天猫,taobao,友和之家大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05686,拼多多,pinduoduo,友和之家翠竹二药品保健大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05687,天猫,taobao,有康医药专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05688,京东,jd,愉康大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05689,美团,meituan,钰福安大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05690,天猫,taobao,钰福安医药专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05691,京东,jd,亲柔雨大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05692,京东,jd,裕谦诚大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05693,京东,jd,樟镶枫大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05694,药师帮,yaoshibang,深圳元和堂,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05695,拼多多,pinduoduo,济百珍大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05696,拼多多,pinduoduo,健元尊大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05697,拼多多,pinduoduo,药安福大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05698,拼多多,pinduoduo,益济德大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05699,拼多多,pinduoduo,圆心友和大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05700,天猫,taobao,药安福大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05701,天猫,taobao,圳康大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05702,拼多多,pinduoduo,正美康健康大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05703,拼多多,pinduoduo,正美康药品大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05704,京东,jd,治胜法宝大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05705,京东,jd,中港大药房旗舰店,正常,KA三大区,孙英昌,,广东,深圳,,observation_only
W05706,美团,meituan,中港大药房旗舰店,正常,KA三大区,孙英昌,,广东,深圳,,observation_only
W05707,拼多多,pinduoduo,中港大药房旗舰店,正常,KA三大区,孙英昌,查剑伟,广东,深圳,,observation_only
W05708,天猫,taobao,中港大药房旗舰店,正常,KA三大区,孙英昌,,广东,深圳,,observation_only
W05709,天猫,taobao,中康臣医药专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05710,京东,jd,中源大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05711,天猫,taobao,中源大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05712,天猫,taobao,中源药品专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05713,药师帮,yaoshibang,深圳中源旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05714,拼多多,pinduoduo,养合禧大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05715,拼多多,pinduoduo,悦年堂大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05716,拼多多,pinduoduo,众客康大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05717,京东,jd,众联堂大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05718,美团,meituan,众联堂大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05719,京东,jd,佗美匠大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05720,天猫,taobao,医佳康大药房旗舰店,正常,KA三大区,孙英昌,,广东,深圳,,observation_only
W05721,京东,jd,言闻大药房官方旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05722,天猫,taobao,友康达医药专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W05723,拼多多,pinduoduo,百姓堂药品大药房旗舰店,正常,商业二大区,孙成,,河南,周口,,observation_only
W05724,拼多多,pinduoduo,复元堂阮家医药大药房旗舰店,正常,商业二大区,孙成,,河南,周口,,observation_only
W05725,拼多多,pinduoduo,留福镇医药大药房旗舰店,正常,商业二大区,孙成,,河南,周口,,observation_only
W05726,京东,jd,稻恋滋大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05727,京东,jd,芙裳辽大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05728,京东,jd,愈倾宏大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05729,天猫,taobao,安和堂中兴医药专营店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05730,京东,jd,清弗大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05731,京东,jd,桦苇怡大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05732,京东,jd,赋泰桦大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05733,京东,jd,今轩堂大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05734,京东,jd,东北大药房旗舰店,正常,KA二大区,韩熙,,辽宁,沈阳,,observation_only
W05735,天猫,taobao,东北大药房旗舰店,正常,KA二大区,韩熙,,辽宁,沈阳,,observation_only
W05736,天猫,taobao,汇恒康大药房旗舰店,正常,KA二大区,韩熙,,辽宁,沈阳,,observation_only
W05737,天猫,taobao,康益顺医药专营店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05738,京东,jd,澳因贝大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05739,京东,jd,米粤大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05740,拼多多,pinduoduo,舍益健康大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05741,京东,jd,和春堂大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05742,天猫,taobao,众药熙康大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05743,拼多多,pinduoduo,润缘智慧医药大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05744,京东,jd,毅甯曦大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05745,天猫,taobao,佳乐康医药专营店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05746,天猫,taobao,聚康正医药专营店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05747,拼多多,pinduoduo,秋逸医药大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05748,京东,jd,百市旺大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05749,天猫,taobao,医康医药专营店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05750,京东,jd,和双益隆大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05751,天猫,taobao,尧玉锦堂大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05752,京东,jd,施方草木堂大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
W05753,京东,jd,向阳花大药房旗舰店,正常,商业二大区,孙成,,辽宁,沈阳,,observation_only
